2.5	0	2.9	42	0	0	0	450.5
1.9	0	2.3	49	0	0	0	359.2
1.7	0	2.8	49	0	0	0	358.9
0.1	0	1.2	58	0	0	0	358.4
-0.5	0	0.9	62	0	0	0	338
-0.9	0	1.1	65	0	0	0	323.1
-0.7	0	1.3	65	0	0	0	323.4
-0.7	0	1.8	64	0	0	0	324.6
-0.4	0	1.9	64	0	0	0	322
-0.3	0	2.5	64	0	0	0	323.8
-0.7	0	1.9	63	0	0	0	323.6
-0.9	0	1.3	64	0	0	0	327.1
-1	0	1.1	62	0	0	0	341.2
-1.2	0	1.1	59	0	0	0	343.9
-2.1	0	1.5	64	0	0	0	329.3
-0.2	0	1.6	52	0	0	0	311.8
0.9	0	2.2	42	0.9	0	0	317.2
2.5	0	2.3	36	1	0	0	306.9
3.9	0	2.9	33	1	0	0	298.7
4.4	0	2.2	30	1	0	0	283.6
6	0	2.2	28	1	0	0	296.4
5.6	0	1.7	25	1	0	0	311.4
5.7	0	2.4	23	1	0	0	316.7
4.3	0	1.2	29	0.3	0	0	335
2.1	0	1.7	38	0	0	0	336
0.5	0	0.9	47	0	0	0	345.6
-0.2	0	1.3	52	0	0	0	359.7
-0.9	0	1.4	54	0	0	0	350.9
-2.1	0	0.3	59	0	0	0	327
-2.5	0	0.7	64	0	0	0	320.2
-4	0	0.5	72	0	0	0	314.6
-3.9	0	0.4	71	0	0	0	314.6
-5	0	0.2	81	0	0	0	317.5
-5.3	0	0.1	81	0	0	0	311.3
-6.3	0	0.1	85	0	0	0	316.9
-5.8	0	0.7	89	0	0	0	327.8
-6.4	0	0.1	86	0	0	0	345.6
-6.8	0	0.1	91	0	0	0	341.4
-6.6	0	0	90	0	0	0	328.8
-5.2	0	0.1	89	0	0	0	319.8
-2.6	0	0.3	73	0.6	0	0	313.7
-1.3	0	0.3	64	0.1	0	0	309.7
-0.3	0	1	60	0	0	0	320.7
0.2	0	0.3	52	0	0	0	308.6
1.6	0	0.2	49	0	0	0	312.3
2.3	0	0.4	46	0	0	0	322.1
2.5	0	0.4	45	0	0	0	320.3
2.5	0	0.1	45	0	0	0	324.2
2.1	0	0.4	49	0	0	0	335.2
1.5	0	0.9	52	0	0	0	335.3
1.3	0	0.3	54	0	0	0	337.9
1.1	0	1.1	56	0	0	0	343.7
1.4	0	0.1	55	0	0	0	332.5
1.4	0	0	54	0	0	0	354.1
0.9	0	0.1	61	0	0	0	464.8
0.5	0	0.3	64	0	0	0	455.1
-0.3	0	0.8	70	0	0	0	451.7
-0.1	0	0.8	68	0	0	0	446.7
0.1	0	0.7	68	0	0	0	501.5
0.4	0	0.7	64	0	0	0	582.1
0.7	0	0.2	63	0	0	0	648.7
0.7	0	0.4	65	0	0	0	821.6
0.3	0	1.2	81	0	0	0	912.4
0.5	0.5	1.2	86	0	0	0	880.1
0.7	0	1.3	87	0	0	0	828.7
1.3	0	0.6	94	0	0	0	797.4
1.6	0.6	0	95	0	0	0	778.8
3.6	0	1.4	86	0.2	0	0	738.9
3.6	0	1.9	88	0	0	0	705.4
4.3	0	0.7	86	0	0	0	670.5
4.6	0	3.1	79	0	0	0	685
3.8	0	2.4	82	0	0	0	657.9
3.5	0	1.7	84	0	0	0	565.5
3.2	0	0.9	79	0	0	0	423.9
2.8	0	0.3	77	0	0	0	398.1
3.7	0	1.3	79	0	0	0	389.8
3.7	0	3.1	70	0	0	0	360.3
3	0	4.2	74	0	0	0	360
1.5	0.1	1.1	90	0	0	0	392.8
2	0	3.6	78	0	0	0	395.5
0.6	0	2.8	87	0	0	0	470.6
0.8	0.3	2.7	72	0	0	0	485.7
0	0	1.7	78	0	0	0	490.9
0.3	0	3.4	60	0	0	0	593.8
-1.1	0.2	2.5	90	0	0	0	710.9
-1.4	0	3	84	0	0	0	834.2
-2	0	2.3	87	0	0	0	893
-1.1	0.2	3.4	63	0	0	0	803.7
-0.5	0	4.4	57	1	0	0	746.8
0.4	0	4.4	53	1	0	0	756.5
1.1	0	3	48	1	0	0	762.4
1.3	0	3.9	48	1	0	0	745.2
1.8	0	3.5	47	1	0	0	710.6
1.4	0	4.5	50	1	0	0	692.9
1.2	0	3.5	52	1	0	0	696.6
0.5	0	3.3	57	0.3	0	0	674.3
0.2	0	2.8	59	0	0	0	560
-0.1	0	1.8	61	0	0	0	415.9
-0.4	0	1.5	63	0	0	0	397.1
-0.7	0	1.6	66	0	0	0	392.6
-0.9	0	0.9	69	0	0	0	366.9
-0.8	0	0.3	69	0	0	0	349.6
-0.9	0	0.5	73	0	0	0	376
-1	0	0.3	74	0	0	0	438.2
-1.4	0	1.1	82	0	0	0	511.6
-2.4	0.2	0.4	93	0	0	0	521.5
0.5	0	1.3	69	0	0	0	533
0.6	0	2.1	63	0	0	0	597.9
-1.2	0	2.7	63	0	0	0	690.1
-1.7	0	2	60	0	0	0	809.6
-2.3	0	1.3	61	0	0	0	861.9
-1.9	0	1.9	61	0	0	0	801.3
-1.8	0	2.8	39	1	0	0	736
-1.4	0	3	35	1	0	0	707.2
-1.1	0	3.6	34	1	0	0	725.6
-1.2	0	2.5	32	0.9	0	0	712
-0.5	0	3.3	35	0.6	0	0	653.1
-1.1	0	2.5	39	1	0	0	599.4
-2.6	0	2.4	48	0.4	0	0	599.4
-3.9	0	3	70	0.1	0	0	643.3
-3.9	0	1.5	71	0	0	0	591.7
-4.5	0	2.1	68	0	0	0	439.6
-4.5	0	1.4	56	0	0	0	415.8
-5.1	0	2	61	0	0	0	411.9
-6.1	0	2.7	64	0	0	0	372.9
-6.3	0	1.4	65	0	0	0	354.9
-6.5	0	1.2	63	0	0	0	379.2
-6.9	0	1.3	61	0	0	0	372.7
-7.8	0	1.3	66	0	0	0	479.6
-8.1	0	0.9	64	0	0	0	515.3
-8.2	0	1.4	62	0	0	0	516.9
-8	0	1.8	59	0	0	0	624.9
-8.2	0	1.8	60	0	0	0	700.8
-8.5	0	2.2	62	0	0	0	860.7
-8.7	0	1.6	63	0	0	0	928.7
-8	0	2.1	61	0	0	0	825.5
-6.9	0	2.8	56	1	0	0	816.1
-5.6	0	2.7	49	1	0	0	784.4
-4.7	0	3.1	42	1	0	0	782.4
-3.4	0	2.9	42	1	0	0	737
-4	0	3.2	37	1	0	0	709.7
-4.3	0	3	38	0.9	0	0	638.6
-4	0	2.5	40	0.9	0	0	609.5
-5	0	1.8	49	0.2	0	0	663.6
-5.7	0	2.1	51	0	0	0	622.5
-6	0	2.3	48	0	0	0	496.7
-6.5	0	2.4	47	0	0	0	480
-7.2	0	1.6	48	0	0	0	452.5
-7.7	0	1.6	53	0	0	0	393.7
-7.9	0	2.2	53	0	0	0	370.5
-8.3	0	2.1	54	0	0	0	412.2
-8.4	0	2	54	0	0	0	516.9
-9.1	0	1	58	0	0	0	523.3
-9.7	0	1.2	61	0	0	0	508.5
-10	0	0.9	67	0	0	0	515.8
-9.3	0	1	60	0	0	0	606.4
-9.3	0	1.7	58	0	0	0	717.4
-9.3	0	1.8	56	0	0	0	841.7
-10.2	0	0.3	61	0	0	0	917.5
-9	0	1.9	57	0	0	0	798.6
-7.4	0	2.7	50	1	0	0	775.3
-6.3	0	2.9	43	1	0	0	755.4
-5.7	0	2.8	37	1	0	0	687.1
-4.3	0	2.9	31	1	0	0	573.4
-3.6	0	2.4	26	1	0	0	532.4
-2.9	0	2.6	24	1	0	0	498.1
-3.5	0	2.7	21	1	0	0	425.4
-4.3	0	2.3	24	0.3	0	0	477.3
-5.1	0	1.3	25	0	0	0	421.8
-5.2	0	1	32	0	0	0	353.1
-5.4	0	1	36	0	0	0	343.9
-6	0	1.2	38	0	0	0	341.5
-7.2	0	0.9	46	0	0	0	325.4
-7.1	0	0.2	51	0	0	0	321.9
-7	0	0	51	0	0	0	322
-7.5	0	0.1	58	0	0	0	323.3
-7.1	0	0.1	61	0	0	0	326.2
-6	0	0.5	59	0	0	0	333.6
-5.8	0	0	61	0	0	0	355
-5.4	0	0.3	67	0	0	0	361.6
-5.8	0	0.1	78	0	0	0	367.5
-5.6	0	0	84	0	0	0	365.4
-5.6	0	0	88	0	0	0	359.2
-5.3	0.1	0.1	89	0	0	0	346.5
-4.1	0	0.3	85	0.7	0	0	321.9
-2.5	0	0.4	77	1	0	0	289.7
-0.8	0	0.6	74	1	0	0	312.6
0.4	0	0.3	69	0.6	0	0	313.5
2	0	0.4	66	0.3	0	0	310.3
3.4	0	1.4	55	0.6	0	0	318.4
3.5	0	0.9	51	0	0	0	337.2
3.2	0	0.9	53	0	0	0	340.5
2.2	0	1.1	60	0	0	0	341.2
0.9	0	0.7	68	0	0	0	346.8
-0.6	0	0.2	76	0	0	0	350.9
-1.7	0	0.4	81	0	0	0	349.3
-2.6	0	0.1	86	0	0	0	336
-3.1	0	0.5	89	0	0	0	334.4
-4.3	0	0.2	95	0	0	0	329.6
-5.1	0	1.2	96	0	0	0	327.3
-5.6	0	0.7	97	0	0	0	331.8
-6.1	0	1.1	97	0	0	0	329.5
-6.7	0	0.7	97	0	0	0	325
-6.9	0	0.5	97	0	0	0	337
-7.4	0	0.7	97	0	0	0	354
-7.5	0	0.4	97	0	0	0	345.6
-7.5	0	0.7	97	0	0	0	331.9
-6.4	0	0	97	0	0	0	321
-3.5	0	0.2	93	1	0	0	314.6
-1.3	0	0.4	80	1	0	0	303.2
0.9	0	0.8	68	1	0	0	308.5
2.6	0	0.5	61	1	0	0	297.3
3.9	0	0.3	52	1	0	0	311.5
5.2	0	0.4	47	1	0	0	328.9
5.5	0	0.2	46	1	0	0	344.8
2.7	0	0.7	60	0.3	0	0	361.4
1.1	0	0.9	68	0	0	0	376.4
-0.3	0	1.1	75	0	0	0	375.2
-1.3	0	0.4	80	0	0	0	362.4
-1.9	0	0.3	84	0	0	0	361.1
-2.4	0	0.7	89	0	0	0	337.3
-3.1	0	0.5	91	0	0	0	331.4
-3.3	0	0.8	94	0	0	0	375.2
-2.6	0	0.2	91	0	0	0	427.8
-2.9	0	0.1	92	0	0	0	448.1
-2.8	0	0	94	0	0	0	462.8
-3.1	0	0.5	96	0	0	0	486.3
-3	0	0.5	96	0	0	0	606.6
-2.1	0	0.1	95	0	0	0	683.3
-2.1	0	0	91	0	0	0	844.9
-2.4	0	0.4	96	0	0	0	903.3
-0.9	0	0.1	89	0.1	0	0	804.3
1.6	0	0.1	76	1	0	0	731
4.7	0	0.8	63	1	0	0	727.7
9	0	0.6	53	1	0	0	666.7
11.7	0	3	43	1	0	0	592.6
11.8	0	2.4	39	1	0	0	569.4
11.9	0	2.2	37	1	0	0	570.3
11.3	0	0.9	37	1	0	0	590.5
9	0	0.8	44	0.4	0	0	636.7
6.2	0	1.2	55	0	0	0	585.4
3.7	0	0.7	67	0	0	0	445.9
3.3	0	0.9	70	0	0	0	443.2
2.3	0	1.3	77	0	0	0	415.3
1.8	0	0.5	80	0	0	0	378.7
1.2	0	0.6	83	0	0	0	357.3
0.8	0	0.2	84	0	0	0	382.4
0.3	0	0.8	87	0	0	0	374.1
-0.6	0	0.4	92	0	0	0	408.1
-1.5	0	0.3	96	0	0	0	512.2
-1.9	0	0.8	97	0	0	0	514.8
-1.2	0	0.2	97	0	0	0	608.8
-0.1	0	0.9	92	0	0	0	706
0.1	0	0.1	92	0	0	0	834.8
0.8	0	0.2	87	0	0	0	898
1.2	0	0.3	88	0	0	0	817.1
2.8	0	0.3	79	0.3	0	0	739.7
3.8	0	0.1	73	0	0	0	705.2
6	0	0.1	63	0	0	0	663.3
8.8	0	0.9	45	0.7	0	0	647.9
9.6	0	0.7	46	0.5	0	0	621.7
9.6	0	0	50	0	0	0	610.6
8	0	1.3	74	0	0	0	606.9
7.6	0	1.1	78	0	0	0	651.4
7.6	0.3	1.6	59	0	0	0	595.4
6.3	0	1	80	0	0	0	473.8
4.6	0	1	99	0	0	0	458.1
4.3	2.8	0.3	99	0	0	0	447.5
4.2	0	1.1	99	0	0	0	415.6
4.1	0	0.6	99	0	0	0	393.9
4.1	1.9	0	99	0	0	0	367.6
3.6	0	0.9	99	0	0	0	361.8
3.6	0	0	99	0	0	0	381.7
3.4	0.8	0.2	99	0	0	0	453.5
3.4	0	0.6	99	0	0	0	480.5
3.3	0	1.1	99	0	0	0	590.5
2.7	3.5	1	99	0	0	0	685.9
2.3	0	0.9	99	0	0	0	822.5
1.4	0	1	99	0	0	0	896.6
1.4	4.1	0.7	99	0	0	0	830
1.9	0	0.7	99	0	0	0	808.8
2.3	0	1.4	99	0	0	0	789.2
4.1	2.9	0.5	99	0.2	0	0	715.4
4.8	0	1.2	98	0	0	0	637.5
6.6	0	1.7	91	0.5	0	0	604.6
6.9	0	1.7	84	0.8	0	0	603.8
7.5	0	0.6	88	0	0	0	591.5
6.7	0	0.9	91	0	0	0	604.6
5.9	0	0.5	96	0	0	0	558.7
5.9	0	1.4	97	0	0	0	412.3
6	0	1.4	91	0	0	0	393.5
4.1	0	0.4	97	0	0	0	391
3.6	0	1	99	0	0	0	359.3
2.8	0	0.8	99	0	0	0	343.3
2	0	0.1	99	0	0	0	366
1.6	0	0.1	99	0	0	0	356.4
2.5	0	0.8	99	0	0	0	376
2.9	0	0	99	0	0	0	428.5
2.9	0	0	99	0	0	0	520.3
3.4	0	0.4	99	0	0	0	601.3
4.8	0	1.1	96	0	0	0	643.7
5.2	0	1.2	96	0	0	0	788.6
4.7	0	0.2	96	0	0	0	857.6
5.5	0	1.9	84	0	0	0	796.4
5.9	0	1.5	82	0	0	0	779.3
7.2	0	1.6	73	0	0	0	804.8
7.5	0	1.8	64	0	0	0	708.4
8.3	0	1.6	59	0	0	0	629.2
8.4	0	1.9	44	0.2	0	0	575.2
8.4	0	2.1	45	0.8	0	0	562.8
7.8	0	2	46	0.5	0	0	567.3
7.1	0	1.7	52	0.1	0	0	612.3
5.9	0	1.7	59	0	0	0	559.7
4.6	0	1.6	65	0	0	0	433.1
3.6	0	0.3	70	0	0	0	411.8
2.6	0	1.9	76	0	0	0	400.2
1.6	0	0.1	80	0	0	0	367.6
0.7	0	1.2	85	0	0	0	342.6
0.1	0	0.2	84	0	0	0	361
-0.1	0	1	86	0	0	0	354.6
-0.3	0	0.5	82	0	0	0	367.5
-0.2	0	0.8	77	0	0	0	439
0.2	0	1.4	69	0	0	0	493.1
0.8	0	1.4	57	0	0	0	595.1
0.2	0	1	57	0	0	0	647.8
-0.9	0	0.8	65	0	0	0	766.4
-1.9	0	1.9	78	0	0	0	836.4
0.9	0	1.5	60	0.1	0	0	699.8
1.9	0	0.7	61	0.9	0	0	629.2
4.4	0	2.3	34	1	0	0	601.8
5.3	0	2	26	1	0	0	604.6
6.1	0	1.8	26	1	0	0	576.6
6.6	0	2.5	25	0.9	0	0	524
6.8	0	1.7	24	1	0	0	510.1
6.1	0	2.4	24	0.8	0	0	479.6
5	0	1.2	30	0.1	0	0	488
3.9	0	1	33	0	0	0	454.4
2.6	0	1	39	0	0	0	358.3
2	0	2.3	40	0	0	0	368.7
1	0	1.9	45	0	0	0	357.5
0.8	0	1.7	45	0	0	0	334.3
-0.4	0	0.4	51	0	0	0	329.9
-0.8	0	0.8	56	0	0	0	320.6
-1.4	0	0.5	60	0	0	0	318.8
-1.8	0	0.7	61	0	0	0	319.9
-2.6	0	1.3	68	0	0	0	319.3
-1.1	0	0.9	58	0	0	0	320.9
-2.9	0	0.9	69	0	0	0	328.5
-2.5	0	0.5	73	0	0	0	343.1
-4	0	0.6	77	0	0	0	342.2
-4.1	0	0.1	78	0	0	0	332
-2.3	0	0.1	73	0.1	0	0	338
0	0	1.2	61	1	0	0	325.8
2	0	0.2	51	1	0	0	323.3
4.7	0	0.9	48	1	0	0	309.3
7.1	0	2	47	1	0	0	295.2
7.6	0	1.6	47	1	0	0	300.8
7.5	0	1.9	44	1	0	0	323.3
7.5	0	2.3	44	1	0	0	330.2
6.4	0	1.1	51	0.3	0	0	341.8
4.1	0	1.1	63	0	0	0	336.1
2.1	0	0.9	73	0	0	0	334.8
1	0	0.6	78	0	0	0	334.5
0.2	0	0	84	0	0	0	338.5
0	0	0.3	87	0	0	0	317.2
0	0	0	86	0	0	0	314.9
-0.8	0	0	93	0	0	0	315.7
-0.6	0	0.5	92	0	0	0	312.3
-0.4	0	0.8	94	0	0	0	315.1
-1	0	0.2	96	0	0	0	319
-1.3	0	0.6	96	0	0	0	317.6
-2.1	0	0.6	97	0	0	0	319.3
-2.9	0	0.4	98	0	0	0	335.3
-3.3	0	0.1	98	0	0	0	337.8
-3.1	0	0	98	0	0	0	336.9
-2.1	0	0.1	98	0.1	0	0	324.1
0.1	0	0	89	1	0	0	305.7
2.5	0	0.4	72	1	0	0	299.9
5.3	0	0.3	52	1	0	0	292.6
6.2	0	1.4	43	1	0	0	294.7
8	0	0.9	28	1	0	0	301.2
8.3	0	0.8	21	1	0	0	323.2
8	0	1.6	20	1	0	0	346.6
7	0	0.5	25	0.1	0	0	344.9
4.5	0	0.2	42	0	0	0	353.7
3.2	0	1.1	50	0	0	0	354
2.7	0	0.5	50	0	0	0	351.9
2.2	0	1.2	55	0	0	0	345.3
2.2	0	0.9	55	0	0	0	334.8
1.8	0	0.9	58	0	0	0	338.1
1.6	0	1.2	61	0	0	0	368.4
1.6	0	0.5	60	0	0	0	367.8
1.2	0	0.8	64	0	0	0	400.6
1	0	0.9	68	0	0	0	452.4
0.9	0	0.7	64	0	0	0	483.3
1.2	0	0.7	64	0	0	0	611.5
1.5	0	0	60	0	0	0	676
1.1	0	0.5	66	0	0	0	814.8
1.4	0	0.3	61	0	0	0	893
1.6	0	0.3	62	0	0	0	807.3
3.4	0	0.2	55	0	0	0	768.5
4.4	0	0.2	42	0	0	0	676.3
5.6	0	0.6	43	0	0	0	646.3
6.5	0	1.1	38	0.5	0	0	628.4
8.1	0	0.4	37	0.9	0	0	601.2
8.3	0	1.3	37	0.8	0	0	621.2
8.2	0	0.9	38	0.5	0	0	609
8.1	0	0.5	39	0	0	0	653.2
7.3	0	0.8	45	0	0	0	604.9
6.8	0	2.6	57	0	0	0	466.8
5.3	0	1.8	73	0	0	0	408.5
4.6	0.1	2.3	90	0	0	0	394.3
4.5	0	2.5	91	0	0	0	375.1
2.7	0	2.7	93	0	0	0	352.7
2.2	0.4	3.8	71	0	0	0	365.7
1.4	0	3.1	64	0	0	0	392.2
0.7	0	2.5	65	0	0	0	433.6
-0.2	0	2.8	71	0	0	0	454.1
-1	0	1.7	67	0	0	0	530.5
-1.7	0	3.6	49	0	0	0	613
-2.9	0	2.4	62	0	0	0	752.2
-4.3	0	2.7	29	0	0	0	855
-4.9	0	3.3	31	0	0	0	916
-4.7	0	4.7	32	0.1	0	0	780.3
-4	0	3.6	29	1	0	0	724
-4.2	0	3.6	27	1	0	0	723.9
-4.2	0	3.7	27	1	0	0	729.1
-4.7	0	4.4	27	1	0	0	697.3
-5.4	0	4.1	28	1	0	0	662.5
-4.2	0	3.4	27	1	0	0	654.7
-4.1	0	2.7	26	1	0	0	666.2
-4.9	0	3	29	0.6	0	0	677.7
-5.8	0	2	36	0	0	0	612.1
-6.4	0	1.9	39	0	0	0	495.9
-7	0	2.1	43	0	0	0	477.8
-7.5	0	1.4	48	0	0	0	464.6
-7.8	0	1	49	0	0	0	405
-7.7	0	2.1	47	0	0	0	379.2
-8	0	2.2	47	0	0	0	420.9
-8.7	0	1.6	52	0	0	0	510.8
-9.1	0	2.2	52	0	0	0	503.5
-9.2	0	3	48	0	0	0	511.7
-10	0	2.4	32	0	0	0	553.3
-11.4	0	3.5	25	0	0	0	633.7
-11.7	0	2.7	25	0	0	0	715.3
-11.7	0	3	25	0	0	0	865.8
-11.7	0	4.1	23	0	0	0	935.7
-10.8	0	3.7	23	0.1	0	0	830.9
-9.5	0	3.5	22	1	0	0	829.3
-8.6	0	3.5	22	1	0	0	833.6
-7.6	0	4.1	22	1	0	0	800.6
-6.9	0	4.6	21	1	0	0	790.2
-6.2	0	3.8	22	1	0	0	737.5
-6.5	0	4.9	23	1	0	0	751.1
-6.6	0	4	25	1	0	0	722.4
-7.1	0	3.8	26	0.7	0	0	716
-7.9	0	2.5	29	0	0	0	593.1
-8.4	0	2.1	35	0	0	0	453
-8.8	0	3.4	38	0	0	0	451
-9.4	0	3	39	0	0	0	438.6
-9.9	0	1.5	41	0	0	0	389
-10.3	0	1.7	45	0	0	0	365.1
-10.9	0	1	49	0	0	0	412.4
-11.2	0	1.8	49	0	0	0	485.1
-10.7	0	2.4	50	0	0	0	476.9
-10.8	0	2.4	51	0	0	0	496.9
-11.2	0	2.1	54	0	0	0	510.3
-11.4	0	2.3	55	0	0	0	610.6
-11.7	0	3.1	47	0	0	0	756.8
-11.9	0	2.2	47	0	0	0	880.2
-11.7	0	3.9	46	0	0	0	926.8
-10.5	0	3	45	0.1	0	0	846.9
-9.7	0	2.7	38	1	0	0	811.3
-8.3	0	3.2	33	1	0	0	820.1
-6.4	0	3	29	1	0	0	787
-5.6	0	3.8	24	1	0	0	763
-5.2	0	3.5	22	1	0	0	709.6
-4.6	0	2.6	20	1	0	0	707.9
-4.4	0	2.4	22	1	0	0	728.8
-4.8	0	1.9	25	0.3	0	0	707.3
-5.4	0	2.6	22	0	0	0	592
-6.4	0	2.3	23	0	0	0	455.5
-7.1	0	1.8	28	0	0	0	451.6
-7.8	0	2.1	34	0	0	0	433.3
-8.5	0	1.3	39	0	0	0	402.8
-9	0	1.6	41	0	0	0	371.4
-9.4	0	2.1	45	0	0	0	401.2
-10	0	1.9	46	0	0	0	493.9
-10.8	0	1.9	48	0	0	0	485.9
-11.5	0	2.6	40	0	0	0	505.2
-12	0	3.3	39	0	0	0	531.7
-12.3	0	2.9	45	0	0	0	630.9
-12.3	0	2.6	48	0	0	0	736.8
-12.5	0	1.9	49	0	0	0	858.2
-12.4	0	2.9	50	0	0	0	909.5
-11	0	3.2	46	0.2	0	0	803.4
-9.7	0	3.6	40	1	0	0	770.7
-8	0	4.2	35	1	0	0	766.8
-6.7	0	3.6	25	1	0	0	770.2
-5.1	0	2.9	26	1	0	0	717.4
-4	0	2.9	24	1	0	0	671.1
-3.7	0	2.9	20	1	0	0	574.9
-3.5	0	2.7	23	1	0	0	450.6
-5.1	0	2.8	30	0.7	0	0	492.5
-6.2	0	1.8	36	0	0	0	460
-7.1	0	1.8	39	0	0	0	383.7
-8	0	1.5	43	0	0	0	381.5
-8.8	0	1.9	46	0	0	0	384.2
-9.9	0	1.5	49	0	0	0	366.5
-10.6	0	1.4	51	0	0	0	337.5
-11.4	0	1	53	0	0	0	335.1
-11.8	0	2	56	0	0	0	331.9
-12.1	0	1.6	59	0	0	0	327.7
-12.5	0	1.1	61	0	0	0	462.4
-13.5	0	0.8	68	0	0	0	610.6
-13.8	0	0.2	71	0	0	0	707.9
-13.7	0	0.6	72	0	0	0	697.7
